norm,Synsets,domain_x,ngrams_last_mean,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,kbnc_1m_sum,childes_1m_rel_sum,childes_2_4m_rel_sum,childes_5_7m_rel_sum,bnc_1m_sum,bnc_5_7m_sum,bnc_2_4m_sum,bnc_100m_sum,cabnc_per_100k_2_4m,cabnc_per_100k_1m
kameez,Synset('kameez.n.01'),garm,-16.789057558815372,1,0,0.0,1.1581196581196582,1.6191927813681255,6,1,1,nb,0,0.0,0.0,0.0,0,1,0,5,0,0
rebozo,Synset('rebozo.n.01'),garm,-17.259864709359515,1,0,0.0,0.9475524475524476,2.412266796732106,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dashiki,Synset('dashiki.n.01'),garm,-18.69559255502424,1,0,0.0,0.9475524475524476,0.6939397634434825,7,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
jellaba,Synset('jellaba.n.01'),garm,-18.212165874815472,1,0,0.0,1.052836052836053,1.156566272405804,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
kurta,Synset('kurta.n.01'),garm,-16.720198581250823,1,0,0.0,0.9475524475524476,1.949640287769784,5,1,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
banyan,Synset('banyan.n.02'),garm,-15.645455241368996,1,0,0.0,1.1581196581196582,0.7930740153639799,6,2,2,nb,0,0.0,0.0,0.0,0,4,0,128,0,0
bush_jacket,Synset('bush_jacket.n.01'),garm,-18.764250814767347,1,0,0.0,1.1581196581196582,1.2557005243263015,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
burqa,Synset('burqa.n.01'),garm,-16.337163746552537,1,0,0.0,0.8422688422688422,1.8174612852091208,5,2,1,b,0,0.0,0.0,0.0,0,0,0,2,0,0
domino,Synset('domino.n.02'),garm,-14.129275565161604,1,0,3.613333333333333,1.052836052836053,1.222655773686136,6,1,4,nb,0,6e-06,1.25e-06,2.1052631578947366e-06,9,27,15,426,0,3
surcoat,Synset('surcoat.n.01'),garm,-15.96263005144343,1,0,0.0,1.052836052836053,0.7104621387635653,7,1,2,nb,0,0.0,0.0,0.0,0,8,4,18,0,0
cloak,Synset('cloak.n.02'),garm,-11.7081209865571,1,29,0.0,0.9475524475524476,0.3469698817217412,5,1,5,nb,101,2.5e-05,1.4166666666666666e-05,1.9824561403508773e-05,52,247,108,4540,6,2
kimono,Synset('kimono.n.01'),garm,-14.533441966689765,1,0,0.0,0.9475524475524476,1.007864894525058,6,1,1,nb,1,0.0,0.0,0.0,1,1,1,41,2,2
camise,Synset('camise.n.01'),garm,-19.58193094225808,1,0,0.0,0.9475524475524476,0.9582977685648092,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sarong,Synset('sarong.n.01'),garm,-15.497471139111964,1,0,0.0,0.9475524475524476,2.0487745396902817,6,1,1,nb,0,0.0,0.0,0.0,0,1,1,19,0,0
aba,Synset('aba.n.01'),garm,-16.053643648218905,1,0,0.0,0.9475524475524476,1.1069991464455553,3,1,2,nb,0,0.0,8.333333333333333e-07,3.5087719298245616e-07,2,12,2,140,2,0
bathrobe,Synset('bathrobe.n.01'),garm,-14.740587755332616,1,0,0.0,0.9475524475524476,0.991342519204975,8,1,1,nb,0,2e-06,8.333333333333333e-07,1.929824561403509e-06,0,0,0,39,0,0
oilskin,Synset('oilskin.n.01'),garm,-15.54972343646586,1,0,0.0,1.2634032634032637,1.420924277527131,7,2,7,nb,0,0.0,0.0,0.0,0,2,1,48,0,0
doublet,Synset('doublet.n.01'),garm,-13.842296259117251,1,0,0.0,1.1581196581196582,0.9417753932447264,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,39,0,0
cutaway,Synset('cutaway.n.02'),garm,-15.495266105762711,1,0,0.0,1.052836052836053,1.1069991464455553,7,1,2,nb,0,0.0,0.0,0.0,2,4,4,120,0,0
frock_coat,Synset('frock_coat.n.01'),garm,-15.107609628429447,1,1,0.0,1.052836052836053,1.3052676502865503,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
prince_albert,Synset('prince_albert.n.02'),garm,-14.357531526268597,1,0,0.0,1.1581196581196582,0.5617607608828191,13,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
swallow-tailed_coat,Synset('swallow-tailed_coat.n.01'),garm,-16.940031839567844,1,0,7.226666666666666,1.1581196581196582,1.0904767711254724,11,3,1,nb,0,0.0,0.0,0.0,0,2,0,9,0,0
surtout,Synset('surtout.n.01'),garm,-14.88608123774274,1,0,0.0,1.1581196581196582,0.7435068894037312,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,3,0,0
vest,Synset('vest.n.01'),garm,-12.803313931556309,1,1,3.613333333333333,0.8422688422688422,0.8095963906840629,4,2,7,b,72,8.2e-05,8.666666666666667e-05,8.491228070175439e-05,54,215,101,3702,175,65
bow_tie,Synset('bow_tie.n.01'),garm,-16.118844191914143,1,2,0.0,1.052836052836053,0.4956712596024875,6,3,1,nb,1,0.0,1.6666666666666667e-06,3.5087719298245616e-07,0,0,0,21,2,2
dress_shirt,Synset('dress_shirt.n.01'),garm,-16.250455165965153,1,0,3.613333333333333,0.9475524475524476,1.3548347762467992,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
trench_coat,Synset('trench_coat.n.01'),garm,-15.568537739375484,1,0,0.0,1.1581196581196582,0.8426411413242287,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
toga,Synset('toga.n.01'),garm,-14.451547348419217,1,1,0.0,1.052836052836053,0.7435068894037312,4,1,1,b,1,0.0,0.0,0.0,0,3,2,37,0,0
salwar,Synset('salwar.n.01'),garm,-16.971981723860534,1,0,0.0,0.9475524475524476,2.197475917571028,6,2,1,nb,0,0.0,0.0,0.0,0,0,0,10,0,0
pants_suit,Synset('pants_suit.n.01'),garm,-16.55705697921849,1,0,0.0,1.052836052836053,0.8426411413242287,8,2,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
ski_parka,Synset('ski_parka.n.01'),garm,-17.903254076706236,1,0,0.0,1.2634032634032637,0.5121936349225704,9,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
face_veil,Synset('face_veil.n.01'),garm,-16.940814422644543,1,1,0.0,0.9475524475524476,1.0739543958053896,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
levi,Synset('levi's.n.01'),garm,-15.520583759331387,1,0,0.0,1.052836052836053,0.3965370076819899,5,2,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dressing_gown,Synset('dressing_gown.n.01'),garm,-15.697449317556693,1,0,0.0,0.9475524475524476,0.7435068894037312,13,3,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pea_jacket,Synset('pea_jacket.n.01'),garm,-17.952283537532917,1,0,0.0,1.1581196581196582,0.7600292647238142,7,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sable,Synset('sable.n.04'),garm,-13.560430256407471,1,0,0.0,0.9475524475524476,0.5782831362029021,5,1,6,nb,1,0.0,0.0,0.0,9,11,10,366,0,0
lambrequin,Synset('lambrequin.n.01'),garm,-18.0333226047568,1,0,0.0,0.9475524475524476,0.6113278868430679,10,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
tudung,Synset('tudung.n.01'),garm,-19.181945320956544,1,0,0.0,0.9475524475524476,1.5200585294476283,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
muffler,Synset('muffler.n.02'),garm,-14.894048286484916,1,0,0.0,0.9475524475524476,0.4626265089623216,7,1,3,nb,3,2e-06,3.3333333333333333e-06,4.035087719298246e-06,0,7,1,166,0,0
patka,Synset('patka.n.01'),garm,-19.23845750358073,1,0,0.0,0.9475524475524476,0.3965370076819899,5,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
suit,Synset('suit.n.01'),garm,-11.007412664145496,1,9,0.0,0.8422688422688422,1.900073161809536,4,2,10,b,782,0.00087,0.0008891666666666667,0.0009214035087719299,1295,7418,3174,130654,2385,994
polo_shirt,Synset('polo_shirt.n.01'),garm,-16.198505995296465,1,0,0.0,0.9475524475524476,1.0409096451652238,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
coatee,Synset('coatee.n.01'),garm,-18.05445014088337,1,0,0.0,1.052836052836053,0.4295817583221558,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
jacket,Synset('jacket.n.01'),garm,-11.382854269857637,1,26,0.0,1.052836052836053,0.1982685038409949,6,1,7,b,357,0.000193,0.00014791666666666667,0.0001531578947368421,206,1314,597,23929,642,233
box_coat,Synset('box_coat.n.01'),garm,-19.55132980330253,1,0,0.0,1.052836052836053,0.8261187660041458,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bolero,Synset('bolero.n.02'),garm,-16.125459179482316,1,0,0.0,1.1581196581196582,0.594805511522985,6,1,3,nb,0,0.0,0.0,0.0,0,0,0,105,0,0
chlamys,Synset('chlamys.n.02'),garm,-17.014462731117227,1,0,0.0,1.1581196581196582,1.2887452749664674,7,1,2,nb,0,0.0,0.0,0.0,0,0,0,5,0,0
mackinaw,Synset('mackinaw.n.01'),garm,-17.675887332905678,1,0,0.0,1.052836052836053,0.9252530179246432,8,2,4,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
tabard,Synset('tabard.n.01'),garm,-16.869518709773356,1,0,0.0,1.1581196581196582,1.8009389098890378,6,1,1,nb,0,0.0,4.1666666666666667e-07,1.7543859649122808e-07,1,2,1,36,0,0
donkey_jacket,Synset('donkey_jacket.n.01'),garm,-19.0588532952774,1,0,0.0,1.1581196581196582,0.7104621387635653,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
lumberjack,Synset('lumberjack.n.02'),garm,-16.6505232320168,1,0,0.0,1.1581196581196582,0.4130593830020729,10,2,2,nb,7,0.0,8.333333333333333e-07,1.7543859649122808e-07,2,17,4,227,7,3
lavalava,Synset('lavalava.n.01'),garm,-19.26198798901396,1,0,0.0,0.9475524475524476,1.7018046579685404,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
grass_skirt,Synset('grass_skirt.n.01'),garm,-17.838351222075755,1,0,0.0,0.9475524475524476,0.594805511522985,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
hoopskirt,Synset('hoopskirt.n.01'),garm,-16.200044495829207,1,0,3.613333333333333,0.9475524475524476,0.4626265089623216,9,2,3,nb,0,0.0,0.0,0.0,0,3,1,20,0,0
gathered_skirt,Synset('gathered_skirt.n.01'),garm,-18.778139920359973,1,1,0.0,0.9475524475524476,0.9087306426045604,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pelisse,Synset('pelisse.n.01'),garm,-15.58478360732772,1,0,0.0,1.1581196581196582,0.8426411413242287,7,1,1,nb,0,0.0,0.0,0.0,0,3,1,8,0,0
cape,Synset('cape.n.02'),garm,-12.515359086443109,1,4,0.0,1.052836052836053,0.7435068894037312,4,2,10,b,16,1.4e-05,9.583333333333334e-06,7.543859649122807e-06,27,140,56,2403,7,6
gymslip,Synset('gymslip.n.01'),garm,-19.821603841325583,1,0,0.0,1.1581196581196582,1.1235215217656382,7,1,1,nb,0,0.0,0.0,0.0,0,2,1,10,0,0
kerchief,Synset('kerchief.n.01'),garm,-14.26116264313067,1,5,0.0,0.9475524475524476,1.420924277527131,8,1,1,nb,6,1e-06,0.0,1.7543859649122808e-07,0,2,0,23,0,0
puttee,Synset('puttee.n.01'),garm,-18.31752641450708,1,0,0.0,0.9475524475524476,1.420924277527131,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
single-breasted_suit,Synset('single-breasted_suit.n.01'),garm,-19.5313120665445,1,0,3.613333333333333,0.9475524475524476,0.6278502621631508,20,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
pinstripe,Synset('pinstripe.n.01'),garm,-16.344217259713513,1,0,0.0,0.9475524475524476,0.7930740153639799,9,1,3,nb,0,0.0,0.0,0.0,0,0,0,123,0,0
business_suit,Synset('business_suit.n.01'),garm,-15.24972470307294,1,2,0.0,0.9475524475524476,0.8426411413242287,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
double-breasted_suit,Synset('double-breasted_suit.n.01'),garm,-17.550876008676912,1,0,3.613333333333333,0.9475524475524476,0.594805511522985,20,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
turtleneck,Synset('turtleneck.n.01'),garm,-13.78783506334785,2,0,3.613333333333333,0.9475524475524476,0.8591635166443117,6,3,4,nb,23,5e-05,5.4166666666666664e-05,4.824561403508772e-05,4,18,6,256,8,4
pullover,Synset('pullover.n.01'),garm,-16.383927194512278,1,1,0.0,0.9475524475524476,0.8591635166443117,8,2,1,nb,4,0.0,1.25e-06,1.4035087719298246e-06,0,5,1,116,0,0
jerkin,Synset('jerkin.n.01'),garm,-15.263787356327695,1,0,0.0,1.1581196581196582,1.5200585294476283,6,1,1,nb,1,0.0,0.0,0.0,2,3,3,42,0,0
leotard,Synset('leotard.n.01'),garm,-17.406329684984108,1,0,0.0,0.8422688422688422,3.750579197658822,7,4,1,b,1,0.0,0.0,3.5087719298245616e-07,2,3,3,46,3,2
tank_top,Synset('tank_top.n.01'),garm,-15.213841013716092,1,0,0.0,0.9475524475524476,2.0983416656505303,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
surcoat,Synset('surcoat.n.02'),garm,-15.96263005144343,1,0,0.0,1.1581196581196582,0.5617607608828191,7,1,2,nb,0,0.0,0.0,0.0,0,8,4,18,0,0
string_tie,Synset('string_tie.n.01'),garm,-17.443875213614675,1,0,0.0,1.052836052836053,0.7104621387635653,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
miniskirt,Synset('miniskirt.n.01'),garm,-13.16751844547592,1,0,0.0,0.9475524475524476,0.2974027557614925,4,2,2,nb,58,1.4e-05,9.583333333333334e-06,9.824561403508772e-06,8,47,11,734,34,8
bulletproof_vest,Synset('bulletproof_vest.n.01'),garm,-16.842270002323133,2,0,0.0,0.9475524475524476,0.8261187660041458,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
izar,Synset('izar.n.01'),garm,-19.50315010201372,1,0,0.0,0.9475524475524476,2.4287891720521886,4,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
duffel_coat,Synset('duffel_coat.n.01'),garm,-18.356489464240063,1,0,0.0,1.052836052836053,1.173088647725887,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
raincoat,Synset('raincoat.n.01'),garm,-14.06642217999536,1,4,0.0,1.052836052836053,0.3634922570418241,8,2,4,nb,1,0.0,1.25e-06,5.263157894736842e-07,6,33,15,544,15,10
macintosh,Synset('macintosh.n.02'),garm,-15.696824373493088,1,1,3.613333333333333,1.1581196581196582,0.7765516400438971,3,4,2,nb,41,6e-06,3.3333333333333333e-06,2.631578947368421e-06,31,138,59,2419,20,8
windsor_tie,Synset('windsor_tie.n.01'),garm,-19.45052508816284,1,0,0.0,1.052836052836053,0.5617607608828191,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
stole,Synset('stole.n.01'),garm,-11.742489358323116,1,0,0.0,0.9475524475524476,0.7930740153639799,5,1,4,nb,114,3.1e-05,4.875e-05,4.473684210526316e-05,43,297,114,5159,40,37
dolman,Synset('dolman.n.02'),garm,-17.051622636135292,1,0,3.613333333333333,1.052836052836053,0.5782831362029021,6,1,2,nb,0,0.0,0.0,0.0,0,2,0,16,0,0
corset,Synset('corset.n.01'),garm,-12.776735019559688,1,1,0.0,1.052836052836053,0.6939397634434825,5,3,17,b,13,1.8e-05,1.5e-05,1.719298245614035e-05,12,52,24,1051,30,11
hug-me-tight,Synset('hug-me-tight.n.01'),garm,-20.7564863585844,1,0,0.0,1.1581196581196582,0.3800146323619071,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
roll-on,Synset('roll-on.n.02'),garm,-17.52738693968479,1,0,0.0,1.052836052836053,0.8261187660041458,7,1,2,nb,0,0.0,0.0,0.0,0,2,0,52,0,0
sack,Synset('sack.n.05'),garm,-12.86215583391968,1,0,0.0,1.1581196581196582,0.6113278868430679,4,2,13,nb,2384,0.005518,0.005249166666666667,0.005292280701754386,2726,15836,6651,279751,8738,3762
tippet,Synset('tippet.n.01'),garm,-15.544070048689834,1,0,0.0,1.1581196581196582,1.6357151566882089,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,4,0,0
babushka,Synset('babushka.n.01'),garm,-17.160470582444404,1,0,0.0,1.1581196581196582,1.6026704060480428,8,1,1,nb,26,0.0,0.0,0.0,0,1,0,33,0,0
dressing_sack,Synset('dressing_sack.n.01'),garm,-19.84916421914404,1,0,0.0,1.1581196581196582,0.7104621387635653,13,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
maillot,Synset('maillot.n.01'),garm,-18.77733543101751,1,0,0.0,0.9475524475524476,0.5287160102426534,7,2,2,nb,0,0.0,0.0,0.0,0,0,0,16,0,0
topper,Synset('topper.n.05'),garm,-16.105494314463243,1,0,0.0,1.052836052836053,0.3304475064016583,6,1,6,nb,269,9.2e-05,9.541666666666666e-05,9.473684210526316e-05,309,1801,745,31790,474,194
mantilla,Synset('mantilla.n.01'),garm,-15.43931682851005,1,0,0.0,0.9475524475524476,0.4626265089623216,8,1,2,nb,0,0.0,0.0,0.0,2,3,2,27,0,0
chemise,Synset('chemise.n.01'),garm,-11.494437780002338,1,0,3.613333333333333,0.9475524475524476,0.5452383855627362,4,5,26,nb,90,0.000276,0.00026083333333333335,0.00027210526315789475,109,583,254,10787,234,114
panty_girdle,Synset('panty_girdle.n.01'),garm,-20.07742291507208,1,0,0.0,1.1581196581196582,0.9417753932447264,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
foundation_garment,Synset('foundation_garment.n.01'),garm,-11.011412858471882,1,3,0.0,0.9475524475524476,1.1400438970857212,10,2,7,nb,0,1e-06,0.0,1.7543859649122808e-07,39,220,97,3320,3,1
chiton,Synset('chiton.n.01'),garm,-15.91668938281233,1,0,0.0,1.1581196581196582,0.8922082672844774,6,1,2,nb,0,0.0,0.0,0.0,0,2,2,12,0,0
garment,Synset('garment.n.01'),garm,-11.999943963298788,1,271,65.03999999999999,0.736985236985237,0.3634922570418241,7,1,2,nb,77,0.000213,0.00020291666666666667,0.00020087719298245613,50,324,118,5660,89,39
neckcloth,Synset('neckcloth.n.01'),garm,-10.330053793459015,1,0,0.0,1.052836052836053,0.4295817583221558,5,2,27,nb,11,0.0,8.333333333333333e-07,1.4035087719298246e-06,68,387,162,7212,57,22
haik,Synset('haik.n.01'),garm,-18.197687916188105,1,0,0.0,0.8422688422688422,1.6687599073283743,4,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
coat,Synset('coat.n.01'),garm,-10.505706719105753,1,53,14.453333333333331,0.9475524475524476,1.4374466528472136,4,1,6,b,691,0.001016,0.0010354166666666667,0.0009980701754385966,242,1533,640,28199,1952,763
overskirt,Synset('overskirt.n.01'),garm,-17.40680672499704,1,0,0.0,0.9475524475524476,0.6278502621631508,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,3,0,0
hair_shirt,Synset('hair_shirt.n.01'),garm,-16.752571325511948,1,0,0.0,0.9475524475524476,1.404401902207048,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
brassiere,Synset('brassiere.n.01'),garm,-14.400730858440772,2,1,3.613333333333333,0.8422688422688422,0.8922082672844774,3,3,1,b,0,0.0,0.0,1.7543859649122808e-07,4,24,6,316,20,2
robe,Synset('robe.n.01'),garm,-11.852923671185623,1,4,0.0,0.8422688422688422,0.4130593830020729,4,1,4,b,72,3.5e-05,3.25e-05,3.3859649122807015e-05,37,172,79,3157,46,22
tunic,Synset('tunic.n.02'),garm,-13.133300989503644,1,6,0.0,1.052836052836053,1.173088647725887,5,1,2,b,4,0.0,8.333333333333333e-07,0.0,4,33,13,487,0,0
neckwear,Synset('neckwear.n.01'),garm,-17.24233436131965,1,12,0.0,0.8422688422688422,0.6608950128033166,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
white_tie,Synset('white_tie.n.01'),garm,-15.86548522382387,1,0,0.0,1.1581196581196582,0.8591635166443117,9,1,2,nb,2,7e-06,1.1666666666666666e-05,9.298245614035088e-06,6,22,10,495,11,3
buckskins,Synset('buckskins.n.01'),garm,-16.222011016243123,1,0,0.0,1.052836052836053,0.4130593830020729,9,1,3,nb,2,0.0,0.0,0.0,0,0,0,27,0,0
slack_suit,Synset('slack_suit.n.01'),garm,-19.934322032631297,1,1,0.0,0.9475524475524476,0.8756858919643945,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
shawl,Synset('shawl.n.01'),garm,-12.72037414164633,1,2,0.0,1.052836052836053,1.3383124009267162,5,1,1,b,8,1e-06,2.0833333333333334e-06,1.929824561403509e-06,0,11,2,201,3,0
pallium,Synset('pallium.n.04'),garm,-15.906668369031346,1,0,0.0,1.052836052836053,0.7104621387635653,7,1,4,nb,1,4e-06,1.25e-06,1.7543859649122808e-07,11,51,21,990,0,0
wrap,Synset('wrap.n.01'),garm,-12.622423501704793,1,0,0.0,1.052836052836053,0.7765516400438971,4,2,7,nb,267,0.000363,0.0003941666666666667,0.00035719298245614036,131,812,343,14213,345,190
cords,Synset('cords.n.01'),garm,-13.24084908918793,1,0,0.0,0.9475524475524476,0.6278502621631508,5,2,7,nb,60,1.8e-05,5.541666666666667e-05,4.701754385964912e-05,42,243,105,4044,61,44
jodhpurs,Synset('jodhpurs.n.01'),garm,-17.259657977372477,1,0,3.613333333333333,0.9475524475524476,0.991342519204975,8,3,2,nb,2,0.0,0.0,0.0,0,2,2,45,0,0
mink,Synset('mink.n.02'),garm,-15.001786259576305,1,0,0.0,1.1581196581196582,0.8095963906840629,4,2,3,nb,0,3e-06,1.25e-06,1.0526315789473683e-06,18,54,30,735,9,3
diaper,Synset('diaper.n.01'),garm,-13.71899859437044,1,0,0.0,0.8422688422688422,2.0487745396902817,5,3,2,b,5,5.1e-05,4.625e-05,4.6315789473684214e-05,1,20,8,361,29,11
scapular,Synset('scapular.n.02'),garm,-15.285984714826387,1,0,3.613333333333333,0.8422688422688422,2.2139982928911106,8,2,3,nb,0,0.0,0.0,0.0,0,0,0,7,0,0
stomacher,Synset('stomacher.n.01'),garm,-16.35521707521255,1,0,0.0,0.8422688422688422,1.7844165345689549,9,1,1,nb,0,0.0,0.0,0.0,0,2,1,4,0,0
ironing,Synset('ironing.n.01'),garm,-13.976611156250035,2,1,0.0,0.8422688422688422,1.0739543958053896,7,1,3,nb,101,0.000155,0.00014375,0.00016140350877192982,160,948,415,16134,273,105
laundry,Synset('laundry.n.01'),garm,-11.816462706936932,2,0,0.0,0.8422688422688422,0.9417753932447264,4,4,21,nb,78,0.00029,0.0002708333333333333,0.0003029824561403509,44,290,132,5293,479,211
mending,Synset('mending.n.01'),garm,-13.436620241983208,1,0,0.0,0.8422688422688422,0.4956712596024875,7,1,4,nb,314,0.000879,0.0007095833333333333,0.0007619298245614035,214,1144,486,19803,372,164
work-shirt,Synset('work-shirt.n.01'),garm,-20.39696795618692,2,0,0.0,0.9475524475524476,0.8261187660041458,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
britches,Synset('britches.n.01'),garm,-15.68777151926831,1,0,0.0,1.052836052836053,0.4295817583221558,8,1,1,nb,0,0.0,0.0,0.0,0,2,0,38,1,0
flatwork,Synset('flatwork.n.01'),garm,-19.34829767289863,1,0,0.0,0.9475524475524476,0.6113278868430679,8,2,1,nb,0,0.0,0.0,0.0,0,1,0,1,0,0
gaiter,Synset('gaiter.n.03'),garm,-17.09839134600249,1,0,0.0,0.9475524475524476,1.4539690281672966,6,1,3,nb,21,0.0,0.0,7.017543859649123e-07,7,34,16,477,0,0
cagoule,Synset('cagoule.n.01'),garm,-18.649379739384464,1,0,0.0,1.2634032634032637,0.4791488842824045,7,1,1,nb,0,0.0,0.0,1.7543859649122808e-07,0,0,0,18,6,2
blazer,Synset('blazer.n.01'),garm,-15.891426727254226,1,0,0.0,1.1581196581196582,1.371357151566882,6,5,1,nb,2,0.0,0.0,0.0,1,9,3,142,2,3
ulster,Synset('ulster.n.02'),garm,-15.734577620285682,1,0,0.0,1.1581196581196582,0.8426411413242287,6,1,2,nb,0,0.0,4.1666666666666667e-07,5.263157894736842e-07,23,127,55,2152,9,4
norfolk_jacket,Synset('norfolk_jacket.n.01'),garm,-17.115592116931488,1,0,0.0,1.1581196581196582,0.594805511522985,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
hose,Synset('hose.n.02'),garm,-12.624168488848031,1,0,0.0,0.8422688422688422,2.0818192903304475,4,1,4,nb,8,4e-05,3.875e-05,3.87719298245614e-05,25,72,36,1243,32,13
sack_coat,Synset('sack_coat.n.01'),garm,-17.800813248443234,1,0,0.0,1.052836052836053,1.0409096451652238,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
plus_fours,Synset('plus_fours.n.01'),garm,-18.35191282022355,1,0,0.0,1.052836052836053,1.4539690281672966,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
skivvies,Synset('skivvies.n.01'),garm,-19.63236184479487,1,0,0.0,1.052836052836053,0.9087306426045604,8,1,2,nb,3,0.0,0.0,0.0,0,1,0,36,0,0
old_school_tie,Synset('old_school_tie.n.01'),garm,-18.31752641450708,1,0,0.0,1.052836052836053,0.8095963906840629,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
cravat,Synset('cravat.n.01'),garm,-14.144707324376595,1,2,0.0,0.9475524475524476,1.222655773686136,6,1,1,b,2,0.0,0.0,0.0,1,2,1,40,3,0
jump_suit,Synset('jump_suit.n.01'),garm,-16.06350151364219,1,0,0.0,0.8422688422688422,0.9417753932447264,8,2,2,b,1,0.0,0.0,0.0,0,0,0,16,0,0
hand-me-down,Synset('hand-me-down.n.01'),garm,-16.311761118915214,1,0,0.0,0.8422688422688422,0.9087306426045604,12,1,2,nb,0,0.0,0.0,0.0,0,2,0,28,0,0
gown,Synset('gown.n.04'),garm,-12.70702810353981,1,0,0.0,0.8422688422688422,0.8756858919643945,4,3,6,nb,99,8.6e-05,5.625e-05,4.210526315789474e-05,84,316,160,4860,91,85
trunk_hose,Synset('trunk_hose.n.01'),garm,-17.695979217927718,1,0,0.0,1.052836052836053,1.1400438970857212,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
mantelet,Synset('mantelet.n.02'),garm,-16.088906885778304,1,0,0.0,1.1581196581196582,0.3965370076819899,8,2,2,nb,0,0.0,0.0,0.0,1,3,1,15,0,0
bermuda_shorts,Synset('bermuda_shorts.n.01'),garm,-17.59572648924063,1,0,0.0,1.052836052836053,0.5287160102426534,14,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
briefs,Synset('briefs.n.01'),garm,-14.271624907472631,1,0,0.0,1.052836052836053,0.9417753932447264,6,2,4,nb,78,0.0,1.25e-06,2.631578947368421e-06,189,912,414,14851,15,6
pantie,Synset('pantie.n.01'),garm,-13.91502223571182,1,0,0.0,1.052836052836053,1.1069991464455553,5,4,2,nb,0,0.0,0.0,0.0,0,6,2,109,0,0
hot_pants,Synset('hot_pants.n.02'),garm,-17.043950319570815,1,0,0.0,1.052836052836053,1.1069991464455553,9,1,2,nb,3,0.0,0.0,0.0,0,1,1,14,0,0
