Synsets,domain_x,norm,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,raw_translation,raw_translation_lemmas
Synset('bookcase.n.01'),furn,bookcase,1,0,3.126984126984127,0.8268625393494228,0.9516908212560388,8,1,1,b,bookcase book decorate decorate wall ,['bookcase book decorate decorate wall ']
Synset('buffet.n.01'),furn,buffet,1,2,9.38095238095238,0.8268625393494228,1.604811973098418,6,3,13,b,buffet eat food food serve table ,"['buffet eat food food serve table ', 'breakfast counter eat food kitchen kitchen kitchen metal plastic round round round square round', 'board color color decorate decorate cover decorate furniture decorate end end']"
Synset('cabinet.n.01'),furn,cabinet,1,3,3.126984126984127,0.8268625393494228,1.884721038173724,7,1,4,b,house hold furniture store store wood ,['house hold furniture store store wood ']
Synset('chest_of_drawers.n.01'),furn,chest_of_drawers,1,3,6.253968253968254,0.8268625393494228,0.7837453822108553,5,4,5,b,chest chest chest chest drawer drawer hold drawer ,"['chest chest chest chest drawer drawer hold drawer ', 'chest chest chest chest hold heave heave large metal object round ', 'book office place place place work ', 'cloth cloth cloth color cover dress hang hang hang drawer hang metal organize organize drawer']"
Synset('dining-room_furniture.n.01'),furn,dining-room_furniture,1,1,0.0,0.8268625393494228,0.802405986549209,21,1,1,nb,cheap decorate decorate eat eat eat furniture furniture house house kitchen kitchen,['cheap decorate decorate eat eat eat furniture furniture house house kitchen kitchen']
Synset('etagere.n.01'),furn,etagere,1,0,3.126984126984127,0.8268625393494228,1.287581699346405,7,1,1,nb,age old age old person ,['age old age old person ']
Synset('hallstand.n.01'),furn,hallstand,1,0,0.0,0.8268625393494228,1.6607937861134792,9,1,1,nb,airplane stand stand stand up ,['airplane stand stand stand up ']
Synset('lamp.n.02'),furn,lamp,1,4,12.507936507936508,0.8268625393494228,1.1382968646395757,4,1,2,b,bright bulb bulb bulb light shine shine shine ,['bright bulb bulb bulb light shine shine shine ']
Synset('lawn_furniture.n.01'),furn,lawn_furniture,1,0,0.0,0.8268625393494228,0.9516908212560388,14,1,1,nb,chair furniture furniture furniture house house sit sit sit wood ,['chair furniture furniture furniture house house sit sit sit wood ']
Synset('nest.n.05'),furn,nest,1,0,0.0,0.8268625393494228,0.802405986549209,4,1,9,nb,build house nest nest nest ,['build house nest nest nest ']
Synset('office_furniture.n.01'),furn,office_furniture,1,4,0.0,0.8268625393494228,0.7277635691957942,16,1,1,nb,chair furniture furniture furniture office office furniture ,['chair furniture furniture furniture office office furniture ']
Synset('sectional.n.01'),furn,sectional,1,0,0.0,0.8268625393494228,1.604811973098418,9,1,4,nb,area section section whole whole ,['area section section whole whole ']
Synset('sheraton.n.01'),furn,sheraton,1,0,0.0,0.8268625393494228,2.2765937292791514,8,1,1,nb,christ christ christ christ church church church temple ,['hotel hotel room place place room stay ']
Synset('sleeper.n.07'),furn,sleeper,1,0,0.0,0.8268625393494228,0.989012029932746,7,1,9,nb,sleep sleep person sleep sleep ,['sleep sleep person sleep sleep ']
Synset('table.n.02'),furn,table,1,50,9.38095238095238,0.8268625393494228,1.86606043383537,5,1,8,b,book color color decorate decorate furniture decorate eat eat eat kitchen kitchen,['book color color decorate decorate furniture decorate eat eat eat kitchen kitchen']
Synset('table.n.03'),furn,table,1,6,0.0,0.8268625393494228,1.1382968646395757,5,1,8,nb,book color color decorate decorate furniture decorate eat eat eat kitchen kitchen,['book color color decorate decorate furniture decorate eat eat eat kitchen kitchen']
Synset('wall_unit.n.01'),furn,wall_unit,1,1,0.0,0.8268625393494228,1.4928483470682958,9,1,1,nb,build build build house house unit wall ,['build build build house house unit wall ']
Synset('wardrobe.n.01'),furn,wardrobe,1,3,0.0,0.8268625393494228,2.164630103249029,5,3,23,b,bathroom cloth color decorate decorate hand hang hand heave heave metal plastic,"['bathroom cloth color decorate decorate hand hang hand heave heave metal plastic', 'closet organize organize organize store ', 'act animal animal animal arm arm body control control control change change control change control']"
Synset('washstand.n.01'),furn,washstand,1,0,0.0,0.8268625393494228,2.351236146632566,9,2,2,nb,act clean clean cloth cloth cloth clean cloth hand hold hand hold hold hand human,"['act clean clean cloth cloth cloth clean cloth hand hold hand hold hold hand human', 'act clean cloth clean cloth cloth clean hand hand human move move object object soap']"
Synset('bassinet.n.01'),furn,bassinet,1,0,0.0,0.9302203567681008,0.8583877995642701,8,1,2,nb,baby bass baby crib baby cradle cradle cradle sleep sleep ,['baby bass baby crib baby cradle cradle cradle sleep sleep ']
Synset('carrycot.n.01'),furn,carrycot,1,0,3.126984126984127,0.9302203567681008,1.4368665340532347,8,1,1,nb,carry carry carry carry ,['carry carry carry carry ']
Synset('cradle.n.01'),furn,cradle,1,0,3.126984126984127,0.9302203567681008,0.6157999431656721,6,1,10,nb,baby baby cradle cradle cradle cloth cloth cloth dirt cloth dirt dirt dirt human human,['baby baby cradle cradle cradle cloth cloth cloth dirt cloth dirt dirt dirt human human']
Synset('bed.n.01'),furn,bed,1,23,9.38095238095238,0.9302203567681008,0.9516908212560388,3,1,13,b,bed bed mattress mattress sleep sleep ,['bed bed mattress mattress sleep sleep ']
Synset('credenza.n.01'),furn,credenza,1,0,0.0,0.9302203567681008,0.5411575258122573,8,2,2,nb,cassette decorate decorate eat food hand hold kitchen hand heave,"['cassette decorate decorate eat food hand hold kitchen hand heave', 'belief faith faith love respect respect ']"
Synset('minibar.n.01'),furn,minibar,1,0,0.0,0.9302203567681008,0.8770484039026238,7,2,1,nb,alcohol drink drink drink hold hold hold metal plastic store ,"['alcohol drink drink drink hold hold hold metal plastic store ', 'act entertain entertain entertain music person perform sing show ']"
Synset('china_cabinet.n.01'),furn,china_cabinet,1,0,0.0,0.9302203567681008,1.287581699346405,12,2,1,nb,basket decorate cupboard cupboard decorate decorate hold hold hold,"['basket decorate cupboard cupboard decorate decorate hold hold hold', 'closet decorate decorate store store store ']"
Synset('dresser.n.05'),furn,dresser,1,0,0.0,0.9302203567681008,0.4105332954437813,7,1,5,nb,cloth cloth cloth color cover dress hang hang hang drawer hang metal organize organize drawer,['cloth cloth cloth color cover dress hang hang hang drawer hang metal organize organize drawer']
Synset('medicine_chest.n.01'),furn,medicine_chest,1,0,0.0,0.9302203567681008,0.802405986549209,14,2,1,nb,animal body body body heal heal heal medic physic physic physic sick ,"['animal body body body heal heal heal medic physic physic physic sick ', 'bathroom doctor hospital hospital medicine place place store ']"
Synset('chiffonier.n.01'),furn,chiffonier,1,0,3.126984126984127,0.9302203567681008,0.5784787344889647,7,2,2,nb,cloth color fashion fashion dress silk silk silk ,"['cloth color fashion fashion dress silk silk silk ', 'bathroom clean toilet flush toilet wash water ']"
Synset('highboy.n.01'),furn,highboy,1,0,0.0,0.9302203567681008,1.418205929714881,7,2,1,nb,boy drink drink drink high high high person soda ,"['boy drink drink drink high high high person soda ', 'boy drink drink drink tall tall drink ']"
Synset('lowboy.n.01'),furn,lowboy,1,0,0.0,0.9302203567681008,1.119636260301222,6,1,1,nb,boy boy man man ,['boy boy man man ']
Synset('dining-room_table.n.01'),furn,dining-room_table,2,0,3.126984126984127,0.9302203567681008,1.3435635123614662,17,1,1,nb,breakfast eat eat eat food kitchen kitchen place table table ,['breakfast eat eat eat food kitchen kitchen place table table ']
Synset('floor_lamp.n.01'),furn,floor_lamp,1,0,0.0,0.9302203567681008,0.5784787344889647,10,1,1,nb,bright bulb ceiling ceiling ceiling light house light shine shine shine ,['bright bulb ceiling ceiling ceiling light house light shine shine shine ']
Synset('reading_lamp.n.01'),furn,reading_lamp,1,1,0.0,0.9302203567681008,0.7091029648574405,12,1,1,nb,book book light light read ,['book book light light read ']
Synset('table_lamp.n.01'),furn,table_lamp,1,0,0.0,0.9302203567681008,0.5038363171355499,10,1,1,nb,bright candle candle candle light lamp light table ,['bright candle candle candle light lamp light table ']
Synset('file.n.03'),furn,file,1,3,0.0,0.9302203567681008,1.306242303684759,4,3,9,nb,book document document paper paper file ,"['book document document paper paper file ', 'book book file drawer organize organize organize drawer drawer ', 'book file file drawer drawer drawer organize drawer ']"
Synset('bench.n.01'),furn,bench,1,8,0.0,0.9302203567681008,0.6717817561807331,5,1,9,b,chair couch couch couch cushion couch cushion cushion cushion leg leg leg metal metal rest,['chair couch couch couch cushion couch cushion cushion cushion leg leg leg metal metal rest']
Synset('bench.n.07'),furn,bench,1,0,3.126984126984127,0.9302203567681008,0.7464241735341479,5,1,9,nb,chair couch couch couch cushion couch cushion cushion cushion leg leg leg metal metal rest,['chair couch couch couch cushion couch cushion cushion cushion leg leg leg metal metal rest']
Synset('box.n.08'),furn,box,1,0,3.126984126984127,0.9302203567681008,0.5224969214739036,3,2,13,nb,box box hold metal plastic store ,"['box box hold metal plastic store ', 'box box seat seat seat ']"
Synset('box_seat.n.01'),furn,box_seat,1,0,6.253968253968254,0.9302203567681008,0.8397271952259164,8,1,2,nb,box box seat seat seat ,['box box seat seat seat ']
Synset('chair.n.01'),furn,chair,1,35,6.253968253968254,0.9302203567681008,0.933030216917685,5,1,7,b,chair couch couch couch cushion cushion cushion comfort cushion comfort comfort cushion cushion leg leg,['chair couch couch couch cushion cushion cushion comfort cushion comfort comfort cushion cushion leg leg']
Synset('sofa.n.01'),furn,sofa,1,9,0.0,0.9302203567681008,0.8210665908875627,4,3,4,b,blanket couch couch comfort comfort comfort couch comfort couch cushion cushion comfort cushion cushion,"['blanket couch couch comfort comfort comfort couch comfort couch cushion cushion comfort cushion cushion', 'bed couch couch couch comfort comfort comfort relax relax relax sleep ', 'bar bar bar bar eat eat food place place sit social ']"
Synset('stool.n.01'),furn,stool,1,7,0.0,0.9302203567681008,0.6717817561807331,5,1,8,b,chair seat sit sit up ,['chair seat sit sit up ']
Synset('toilet_seat.n.01'),furn,toilet_seat,1,0,3.126984126984127,0.9302203567681008,0.5038363171355499,11,1,1,b,bathroom seat toilet seat seat ,['bathroom seat toilet seat seat ']
Synset('breakfast_table.n.01'),furn,breakfast_table,1,0,0.0,0.9302203567681008,0.5971393388273184,15,1,1,nb,breakfast breakfast eat food food place table ,['breakfast breakfast eat food food place table ']
Synset('card_table.n.01'),furn,card_table,1,0,0.0,0.9302203567681008,0.7837453822108553,10,1,2,nb,card card game game game play ,['card card game game game play ']
Synset('card_table.n.02'),furn,card_table,1,0,0.0,0.9302203567681008,1.1942786776546368,10,1,2,nb,card card game game game play ,['card card game game game play ']
Synset('coffee_table.n.01'),furn,coffee_table,1,0,0.0,0.9302203567681008,1.3808847210381736,12,2,1,nb,breakfast coffee drink drink drink coffee ,"['breakfast coffee drink drink drink coffee ', 'alcohol drink drink drink glass drink glass glass glass ']"
Synset('conference_table.n.01'),furn,conference_table,1,0,3.126984126984127,0.9302203567681008,1.0823150516245146,13,3,1,nb,conference group group group person place table ,"['conference group group group person place table ', 'constituency council chair person place place ', 'constituency council govern office person place place ']"
Synset('console_table.n.01'),furn,console_table,1,0,0.0,0.9302203567681008,1.2129392819929905,7,2,5,nb,console game console game game game ,"['console game console game game game ', 'computer control control control device device game game game large monitor play play play ']"
Synset('desk.n.01'),furn,desk,1,3,3.126984126984127,0.9302203567681008,1.5861513687600644,4,1,1,b,computer desk chair chair office office desk ,['computer desk chair chair office office desk ']
Synset('dressing_table.n.01'),furn,dressing_table,1,0,0.0,0.9302203567681008,1.5115089514066495,6,4,5,nb,dish cloth cloth color food kitchen kitchen plastic round round table wash ,"['dish cloth cloth color food kitchen kitchen plastic round round table wash ', 'cloth cloth cloth color cover dress hang hang hang drawer hang metal organize organize drawer', 'accessorize good money money person rich ', 'bathroom seat seat toilet seat ']"
Synset('drop-leaf_table.n.01'),furn,drop-leaf_table,1,1,3.126984126984127,0.9302203567681008,0.9516908212560388,15,1,1,nb,break drop leaf flat flat flat wood ,['break drop leaf flat flat flat wood ']
Synset('gaming_table.n.01'),furn,gaming_table,1,0,0.0,0.9302203567681008,1.474187742729942,12,1,1,nb,board game game game play table ,['board game game game play table ']
Synset('gueridon.n.01'),furn,gueridon,1,0,0.0,0.9302203567681008,0.3545514824287202,8,1,1,nb,bald god god god jesus myth myth person ,['bald god god god jesus myth myth person ']
Synset('kitchen_table.n.01'),furn,kitchen_table,1,0,0.0,0.9302203567681008,0.4105332954437813,13,1,1,nb,breakfast eat eat food kitchen kitchen kitchen place table ,['breakfast eat eat food kitchen kitchen kitchen place table ']
Synset('operating_table.n.01'),furn,operating_table,1,0,0.0,0.9302203567681008,1.1009756559628685,15,1,1,nb,act control control control computer control control device control device device hand hold human move,['act control control control computer control control device control device device hand hold human move']
Synset('parsons_table.n.01'),furn,parsons_table,1,0,0.0,0.9302203567681008,1.922042246850431,13,1,1,nb,breakfast eat food food round round round table ,['breakfast eat food food kitchen metal plastic round round round table ']
Synset('pedestal_table.n.01'),furn,pedestal_table,1,1,0.0,0.9302203567681008,0.8210665908875627,14,1,1,nb,act carry carry carry foot foot foot forward foot forward leg leg leg move move,['act carry carry carry foot foot foot forward foot forward leg leg leg move move']
Synset('pier_table.n.01'),furn,pier_table,1,0,0.0,0.9302203567681008,0.6344605475040258,10,1,1,nb,boat dock dock dock large metal metal place place wood wood ,['boat dock dock dock large metal metal place place wood wood ']
Synset('platen.n.01'),furn,platen,1,0,0.0,0.9302203567681008,0.5224969214739036,6,1,3,nb,cloth cover flat flat flat kitchen flat flat wood ,['cloth cover flat flat flat kitchen flat flat wood ']
Synset('pool_table.n.01'),furn,pool_table,2,0,6.253968253968254,0.8268625393494228,1.2315998863313442,10,3,1,b,bathroom bathroom bathtub bathtub color color decorate decorate color,"['bathroom bathroom bathtub bathtub color color decorate decorate color', 'ball game game metal plastic round table ', 'cheap craze craze game ']"
Synset('table-tennis_table.n.01'),furn,table-tennis_table,1,0,0.0,0.9302203567681008,0.6904423605190868,14,3,1,b,basketball court court court game play round tennis ,"['basketball court court court game play round tennis ', 'ball game game plastic plastic round table ', 'ball game game plastic plastic round table ']"
Synset('tea_table.n.01'),furn,tea_table,1,0,0.0,0.9302203567681008,0.7277635691957942,9,1,1,nb,breakfast drink drink cup cup cup eat eat eat food good good green grow,['breakfast drink drink cup cup cup eat eat eat food good good green grow']
Synset('trestle_table.n.01'),furn,trestle_table,1,0,3.126984126984127,0.9302203567681008,0.5411575258122573,13,1,1,nb,build support support support wood ,['build support support support wood ']
Synset('worktable.n.01'),furn,worktable,1,3,0.0,0.9302203567681008,0.7091029648574405,9,2,1,nb,breakfast eat eat food kitchen kitchen table table wood ,"['breakfast eat eat food kitchen kitchen table table wood ', 'work desk work table work ']"
Synset('dining_table.n.01'),furn,dining_table,1,5,0.0,0.9302203567681008,0.6157999431656721,5,2,13,nb,chef eat eat food place place table table ,"['chef eat eat food place place table table ', 'board board color color color decorate decorate hand hold metal object paint paint']"
Synset('entertainment_center.n.01'),furn,entertainment_center,1,0,0.0,0.9302203567681008,0.9516908212560388,20,1,1,nb,entertain place place place theater ,['entertain place place place theater ']
Synset('armoire.n.01'),furn,armoire,1,0,0.0,0.9302203567681008,1.1942786776546368,7,1,1,nb,army chest chest chest hold hold heave heave large metal store ,['army chest chest chest hold hold heave heave large metal store ']
Synset('clothes_closet.n.01'),furn,clothes_closet,1,0,0.0,0.9302203567681008,0.6157999431656721,12,2,1,nb,cloth cloth dress hang hang organize organize organize store ,"['cloth cloth dress hang hang organize organize organize store ', 'cloth cloth cloth cloth fabric material material sew ']"
Synset('coat_closet.n.01'),furn,coat_closet,1,0,0.0,0.9302203567681008,0.559818130150611,11,1,1,nb,cloth cloth cloth color coat dress hang hang hang heave heave hang hang,['cloth cloth cloth color coat dress hang hang hang heave heave hang hang']
Synset('berth.n.03'),furn,berth,1,2,0.0,1.0335781741867784,0.7837453822108553,4,3,9,nb,chair couch couch couch comfort couch couch cushion cushion comfort cushion cushion cushion couch cushion,"['chair couch couch couch comfort couch couch cushion cushion comfort cushion cushion cushion couch cushion', 'bed bed sleep place sleep ', 'build build build house house place sleep ']"
Synset('built-in_bed.n.01'),furn,built-in_bed,1,0,0.0,1.0335781741867784,0.7837453822108553,12,1,1,nb,build build build house house house place sleep ,['build build build house house house place sleep ']
Synset('bunk_bed.n.01'),furn,bunk_bed,1,0,0.0,1.0335781741867784,0.559818130150611,4,2,9,nb,bed bed mattress mattress sleep sleep ,"['bed bed mattress mattress sleep sleep ', 'bed bed sleep place sleep ']"
Synset('deathbed.n.02'),furn,deathbed,1,0,0.0,1.0335781741867784,0.559818130150611,8,1,2,nb,body dead death hospital hospital person sick ,['body dead death hospital hospital person sick ']
Synset('double_bed.n.01'),furn,double_bed,1,0,0.0,1.0335781741867784,0.8397271952259164,10,1,1,nb,bed bed mattress twin twin size twin size sleep ,['bed bed mattress twin twin size twin size sleep ']
Synset('four-poster.n.01'),furn,four-poster,1,0,3.126984126984127,1.0335781741867784,1.5861513687600644,11,1,1,nb,four four four four wall paper picture paper ,['four four four four wall paper picture paper ']
Synset('hammock.n.02'),furn,hammock,1,0,0.0,1.0335781741867784,1.7167755991285405,4,2,13,b,act animal annoy annoy annoy amuse amuse amuse annoy annoy child amuse amuse fun fun,"['act animal annoy annoy annoy amuse amuse amuse annoy annoy child amuse amuse fun fun', 'bag carry carry bag carry carry carry ']"
Synset('marriage_bed.n.01'),furn,marriage_bed,1,0,0.0,1.0335781741867784,0.6717817561807331,12,1,1,nb,bed bed bed person sleep sleep sleep ,['bed bed bed person sleep sleep sleep ']
Synset('murphy_bed.n.01'),furn,murphy_bed,1,0,0.0,1.0335781741867784,1.2689210950080516,10,1,1,nb,bed bed comfort comfort comfort sleep sleep ,['bed bed sleep sleep sleep ']
Synset('plank-bed.n.01'),furn,plank-bed,1,0,0.0,1.0335781741867784,0.6717817561807331,9,1,1,nb,bed bed mattress mattress wood wood ,['bed bed mattress mattress wood wood ']
Synset('platform_bed.n.01'),furn,platform_bed,1,0,0.0,1.0335781741867784,0.3918726911054276,12,1,1,nb,bed bed flat flat flat bed flat floor flat flat sleep ,['bed bed flat flat flat bed flat floor flat flat sleep ']
Synset('sickbed.n.01'),furn,sickbed,1,0,0.0,1.0335781741867784,0.6531211518423795,7,1,1,nb,bed hospital hospital sick sick ,['bed hospital hospital sick sick ']
Synset('single_bed.n.01'),furn,single_bed,1,1,0.0,1.0335781741867784,0.4105332954437813,10,1,1,nb,bed bed mattress mattress small size sleep ,['bed bed mattress mattress small size sleep ']
Synset('sleigh_bed.n.01'),furn,sleigh_bed,1,0,0.0,1.0335781741867784,1.287581699346405,10,1,1,nb,animal bed bed comfort comfort comfort sleep sleep soft soft pillow ,['animal bed bed comfort comfort comfort sleep sleep soft soft pillow ']
Synset('trundle_bed.n.01'),furn,trundle_bed,1,0,0.0,1.0335781741867784,0.7277635691957942,7,4,3,nb,bed bed bed mattress mattress sleep sleep ,"['bed bed bed mattress mattress sleep sleep ', 'act animal animal annoy annoy annoy bounce bounce bounce dance dance dance foot dance foot', 'bed bed truck truck ', 'car drive truck transport truck ']"
Synset('twin_bed.n.01'),furn,twin_bed,1,0,0.0,1.0335781741867784,0.5784787344889647,8,1,1,nb,bed twin bed twin twin twin sleep twin ,['bed twin bed twin twin twin sleep twin ']
Synset('water_bed.n.01'),furn,water_bed,1,0,0.0,1.0335781741867784,1.306242303684759,9,1,1,nb,bathroom bed dry dirt dirt dry dirt dry ground ground water ,['bathroom bed dry dirt dirt dry dirt dry ground ground water ']
Synset('student_lamp.n.01'),furn,student_lamp,1,0,0.0,1.0335781741867784,0.9516908212560388,12,1,1,nb,bright bulb bulb bulb light shine shine ,['bright bulb bulb bulb light shine shine ']
Synset('card_index.n.01'),furn,card_index,1,1,0.0,1.0335781741867784,1.7540968078052477,10,3,2,nb,card card index index number ,"['card card index index number ', 'book book card book list store ', 'book book list list list ']"
Synset('vertical_file.n.01'),furn,vertical_file,1,0,0.0,1.0335781741867784,1.0076726342710998,13,1,1,nb,above map map map top top ,['above map map map top top ']
Synset('banquette.n.01'),furn,banquette,1,0,0.0,1.0335781741867784,0.3732120867670739,9,1,1,nb,cloth color color cover cover decorate decorate cover cover cover eat eat food,['cloth color color cover cover decorate decorate cover cover cover eat eat food']
Synset('flat_bench.n.01'),furn,flat_bench,1,0,0.0,1.0335781741867784,0.9703514255943924,10,1,1,nb,chair flat flat flat seat sit wood ,['chair flat flat flat seat sit wood ']
Synset('park_bench.n.01'),furn,park_bench,1,0,0.0,1.0335781741867784,0.4478545041204887,10,1,1,nb,chair bench park sit sit wood ,['chair bench park sit sit wood ']
Synset('penalty_box.n.01'),furn,penalty_box,1,0,3.126984126984127,1.0335781741867784,1.9966846642038456,11,1,1,nb,act bad bad bad judge judge punish punish punish ,['act bad bad bad judge judge punish punish punish ']
Synset('pew.n.01'),furn,pew,1,0,0.0,1.0335781741867784,1.0636544472861609,3,2,1,nb,church church church place place seat ,"['church church church place place seat ', 'chair church church seat sit sit wood ']"
Synset('prie-dieu.n.01'),furn,prie-dieu,1,0,0.0,1.0335781741867784,0.4665151084588425,9,1,1,nb,bible christ christ christ god god holy holy person religion religion ,['bible christ christ christ god god holy holy person religion religion ']
Synset('settle.n.01'),furn,settle,1,0,0.0,1.0335781741867784,0.5784787344889647,6,2,23,nb,act agree agree agree change change agree change agree agree ,"['act agree agree agree change change agree change agree agree ', 'chair couch couch comfort comfort comfort couch comfort cushion cushion cushion comfort cushion couch cushion']"
Synset('window_seat.n.01'),furn,window_seat,1,0,0.0,1.0335781741867784,0.933030216917685,11,1,1,nb,seat seat seat window ,['seat seat seat window ']
Synset('armchair.n.01'),furn,armchair,1,6,3.126984126984127,1.0335781741867784,0.7837453822108553,8,1,1,nb,chair couch couch comfort comfort comfort relax relax relax sit sit ,['chair couch couch comfort comfort comfort relax relax relax sit sit ']
Synset('barber_chair.n.01'),furn,barber_chair,1,0,3.126984126984127,1.0335781741867784,1.2689210950080516,12,1,1,nb,barber barber chair chair cut hair hair person place sit ,['barber barber chair chair cut hair hair person place sit ']
Synset('chair_of_state.n.01'),furn,chair_of_state,1,5,0.0,1.0335781741867784,0.9703514255943924,14,1,1,nb,chair govern head head head state ,['chair govern head head head state ']
Synset('chaise_longue.n.01'),furn,chaise_longue,1,0,0.0,1.0335781741867784,0.5038363171355499,6,3,2,nb,cheese eat food food long noodle noodle soup soup soup ,"['cheese eat food food long noodle noodle soup soup soup ', 'bible comfort comfort comfort cushion comfort cushion cushion cushion comfort chair cushion comfort comfort', 'bed bed mattress mattress sleep sleep ']"
Synset('eames_chair.n.01'),furn,eames_chair,1,0,0.0,1.0335781741867784,2.0899876858956143,11,1,1,nb,chair chair comfort comfort comfort cushion comfort cushion cushion comfort comfort chair leg leg leg,['chair chair comfort comfort comfort cushion comfort cushion cushion cushion comfort comfort chair cushion cushion']
Synset('fighting_chair.n.01'),furn,fighting_chair,1,0,0.0,1.0335781741867784,1.250260490669698,14,1,1,nb,chair fight chair fight ,['chair fight chair fight ']
Synset('folding_chair.n.01'),furn,folding_chair,1,3,3.126984126984127,1.0335781741867784,0.802405986549209,13,1,1,nb,chair fold fold fold flat fold fold up ,['chair fold fold fold flat fold fold up ']
Synset('ladder-back.n.01'),furn,ladder-back,1,0,3.126984126984127,1.0335781741867784,0.4851757127971962,11,2,2,nb,back climb climb climb up down down ,"['back climb climb climb up down down ', 'chair chair chair high high leg leg leg metal person sit sit sit up ']"
Synset('lawn_chair.n.01'),furn,lawn_chair,1,0,0.0,1.0335781741867784,0.9516908212560388,10,2,1,nb,chair comfort comfort comfort cushion comfort cushion cushion cushion comfort lawn lawn lawn person sit,"['chair comfort comfort comfort cushion comfort cushion cushion cushion comfort lawn lawn lawn person sit', 'chair chair garden garden garden lawn lawn person place seat ']"
Synset('straight_chair.n.01'),furn,straight_chair,1,1,6.253968253968254,1.0335781741867784,0.6717817561807331,10,2,1,nb,chair chair straight sit sit straight ,"['chair chair straight sit sit straight ', 'chair chair side side sit sit ']"
Synset('swivel_chair.n.01'),furn,swivel_chair,1,0,0.0,1.0335781741867784,0.5971393388273184,12,1,1,nb,act animal back back control control control change control control bend control control down control,['act animal back back control control control change control control bend control control down control']
Synset('tablet-armed_chair.n.01'),furn,tablet-armed_chair,1,0,3.126984126984127,1.0335781741867784,0.989012029932746,18,1,1,nb,chair chair chair leg leg leg arm arm arm rest rest rest sit sit sit,['chair chair chair leg leg leg arm arm arm rest rest rest sit sit sit']
Synset('wheelchair.n.01'),furn,wheelchair,1,2,0.0,1.0335781741867784,2.164630103249029,10,1,1,b,chair wheel person push wheel ,['chair wheel person push wheel ']
Synset('convertible.n.03'),furn,convertible,1,3,0.0,1.0335781741867784,0.7277635691957942,8,2,6,nb,convert change change over ,"['convert change change over ', 'bed color color comfort comfort comfort couch comfort comfort cover comfort comfort cushion comfort comfort']"
Synset('daybed.n.01'),furn,daybed,1,0,0.0,1.0335781741867784,0.933030216917685,6,2,2,nb,bed bed mattress mattress sleep sleep ,"['bed bed mattress mattress sleep sleep ', 'bed bed mattress queen queen queen king queen queen size king size queen ']"
Synset('divan.n.01'),furn,divan,1,0,0.0,1.0335781741867784,1.0823150516245146,5,1,4,nb,divide divide furniture furniture furniture large piece wood ,['divide divide furniture furniture furniture large piece wood ']
Synset('love_seat.n.01'),furn,love_seat,1,0,0.0,1.0335781741867784,0.5971393388273184,8,4,3,nb,seat comfort comfort comfort cushion comfort cushion cushion cushion comfort seat ,"['seat comfort comfort comfort cushion comfort cushion cushion cushion comfort seat ', 'animal couch couch couch comfort comfort comfort cushion comfort cushion cushion cushion cover cushion cushion', 'communicate business person talk talk ', 'appear look see see see ']"
Synset('settee.n.02'),furn,settee,1,0,0.0,1.0335781741867784,0.2239272520602443,6,1,2,nb,chair couch couch comfort comfort comfort couch comfort cushion cushion cushion comfort cushion couch cushion,['chair couch couch comfort comfort comfort couch comfort cushion cushion cushion comfort cushion couch cushion']
Synset('squab.n.02'),furn,squab,1,0,0.0,1.0335781741867784,0.3358908780903665,5,1,4,nb,animal beak bird beak beak eat egg feather feather fly egg feather,['animal beak bird beak beak eat egg feather feather fly egg feather']
Synset('campstool.n.01'),furn,campstool,1,0,0.0,1.0335781741867784,0.2799090650753055,9,1,1,nb,camp chair chair comfort comfort comfort relax relax relax sit relax sit ,['camp chair chair comfort comfort comfort relax relax relax sit relax sit ']
Synset('cutty_stool.n.01'),furn,cutty_stool,1,0,0.0,1.0335781741867784,1.7167755991285405,11,1,1,nb,alcohol drink drink drink hand hold hand hold metal plastic round round ,['alcohol drink drink drink hand hold hand hold metal plastic round round ']
Synset('footstool.n.01'),furn,footstool,1,0,0.0,1.0335781741867784,1.0636544472861609,6,4,5,nb,chair chair leg leg leg rest rest sit sit sit up ,"['chair chair leg leg leg rest rest sit sit sit up ', 'chair comfort comfort comfort cushion cushion cushion comfort cushion leg leg leg rest leg rest', 'cloth cloth cloth cover cloth cover cover hand heave heave house hand he', 'bark brown dirt dirt dirt ground mud rock soft soft ']"
Synset('milking_stool.n.01'),furn,milking_stool,1,0,0.0,1.0335781741867784,1.5115089514066495,13,1,1,nb,animal cow cow milk milk ,['animal cow cow milk milk ']
Synset('music_stool.n.01'),furn,music_stool,1,0,0.0,1.0335781741867784,1.0263332386094537,11,2,1,nb,chair music music seat seat ,"['chair music music seat seat ', 'chair music music play seat wood ']"
Synset('step_stool.n.01'),furn,step_stool,1,0,0.0,1.0335781741867784,1.0823150516245146,10,1,1,nb,act child child child comfort child comfort comfort comfort down fall down fall fall down,['act child child child comfort child comfort comfort comfort down fall down fall fall down']
Synset('taboret.n.01'),furn,taboret,1,0,0.0,1.0335781741867784,0.6344605475040258,7,2,1,nb,book book cover book cover ,"['book book cover book cover ', 'cloth cover cover cloth cover cover cover fashion long material material wear ']"
