index,CHILDES_Count
mister_goat,3
meats,2
students,1
apparatus,3
tuk,2
dyllis_price's,1
mccoy,1
vodka,4
smiler,4
tardy,3
↑mike,2
slide'll,1
playgroup's,2
drool,3
choo_choo_choo_choo,1
an↑other,1
fours,8
loopy_lamplady,3
superb,3
pink_pink,2
easiest,3
junky,3
plodicus,2
lancaster,4
°pigs°,1
gritting,2
leisurely,3
fly's,3
fined,1
k°,1
kingsway,2
wintertime,6
donegal,4
plop^plop^plop,1
downer,1
savers_club,1
↑lot,1
abandoned,1
seal's,2
becoming,4
bernice,3
boiler's,1
christmassy,1
stip,1
cora,4
jake's,2
shorten,5
o↑ho,3
butterfingers,6
day⁎,2
shooshoo,1
weeeee,1
gus,3
guests,10
∆back∆,1
edub,2
taka-taka-taka-taka-taka-taka,2
towboats,3
disrespect,1
latest,3
guardian,4
∆take,1
gigantic,4
mummys',5
smiths,1
find°,1
semi,5
chimney's,1
sensitive,7
tits,1
w↑ih,2
geng,1
though°,1
crouch,3
beckham,1
shark'll,3
mcswiggans,2
tiling,2
botty,2
phrases,3
doctor_saunders,4
cart's,2
°there°,4
pleases,1
adamy,3
trumping,2
playbed,1
sweetpeas,2
garhhhden,1
riddler,3
cymbal,3
believing,1
ho°,3
↑cream,2
measels,2
↓you↑,2
underne,1
shampooing,1
temptee,1
mr_honeyman,2
dreffel_cow,1
weathers,1
minds,5
auntie_lily's,2
utah,2
star_trek,2
john_h,3
propelling,2
sprouted,3
gi-gi-gi,1
dulux,4
grunt,4
faker,1
bugging,5
bob_the_builder,1
nailed,1
inundated,2
championship,4
graceful,3
cockeral,2
appears,2
products,2
outfits,5
disagree,2
buzzed,3
e↓igh↑t,2
yii_ay_ay,2
buh_noh_peem,1
mar↑mite,2
pouch,3
withdraw,1
giver,3
peg_dollys,1
bullying,1
°duc°,1
davey,2
easter_bunny's,2
marion's,3
trimmed,3
bribe,3
annes,2
squirrelly,3
species,2
beige,4
mudget,4
people'll,3
m↑ga,1
caitlin_lola,1
spo↑n,1
dundee,3
opportunity,3
noooo↑,1
ta-ta-ta,1
volkswagen's,1
wallace_and_gromit,1
nannie,5
fingerpaints,4
curtsy,1
dah_dah_dah,2
bwaaaa,1
mister_guard,2
mulberry,2
kerchief,1
d↓uck,1
answerphone,1
companion,2
soccer,3
tha',1
⁎come,2
it',1
blips,1
tunnung,2
peddles,5
ta↑↓,2
horribly,1
ye↓↑s,4
extras,5
aba_cadaba_cadoo,3
racing_car's,2
tullycarn_primary_school,1
nannys,1
deliverys,2
oldsmobile,1
frosty_the_snowman's,1
couple'll,2
gloppy,1
sherri's,1
horriblest,1
sherrill's,2
undress,4
king_kong,2
poor_pony,6
dudley,1
tangling,2
scientific,1
°little,2
cissy,1
spears,3
larks,1
cooperative,3
drinkies,3
policy,1
lover,1
mixers,2
knotted,3
dunluce,1
arranging,1
these've,2
0take,3
neenaw's,2
mnam↑ah,1
jap⁎,1
tipper-lorry,3
mor⁎nia,1
binbags,3
aw↓ay,1
∇what∇,1
mel,5
harmony,1
chalet,4
those,1
owned,5
untangle,3
⁎what,3
marina,3
hothouses,2
discussions,2
circulation,3
nowadays,6
ribena's,1
contracting,2
git,2
good°,4
dope,4
b↓air,3
puppetshow,1
homemade,4
playful,7
industrial,1
choppy,3
towrope,2
reducing,1
tralalalalalalaa,1
↓tee°,2
stethos,1
°tomas,2
jeeps,1
pombing,1
°incy,3
mamma_duck,3
scrunch,1
gordon_bennet,1
fox's,6
dismount,1
drowsy,4
etchasketch,3
out⁎,2
cinderella's,5
righthanded,2
some∆,1
weld,2
huh,3
temporarily,2
polished,4
chipping,2
catering,2
whatie,1
lashes,2
twing,1
tcksh,3
th↑a↓t,4
mister_penguin,3
limestone_road,2
sandalwood,3
deeper,3
zapper,1
↓ddy,2
firehouse,4
redecorated,1
la-la-la-la-la-la-la,4
eh-eh-eh-eh-eh,1
lalala,9
gooseberry,2
r↑ight⁎,1
pourer,4
architect,1
reacts,3
rick,3
tantrums,1
quarrel,4
bus'd,2
↓up,1
∇you,1
terrapins,2
⁎thank,2
striation,1
↑good▔,2
fraidycat's,1
sample,2
blech,2
faced,1
transportation,1
tea↓,1
treason,1
tallest,7
all,3
geeses,3
melons,4
yume,1
served,2
mumsels,1
is't,1
∆e↑ow∆,3
inform,2
totototototototo,2
go↑,1
blasts,1
santaz_claus,1
siblings,2
clothes'll,1
text°,2
mister's,2
wind_in_willows,2
barf,3
ices,2
patricia,3
squiggles,2
failing,1
pam's,2
ta-dah,2
mates,13
brandy,1
childminders,1
burger_king's,1
doctor_quinn's,1
↑are,2
planet,3
foresee,1
⁎ella⁎,1
shopping's,1
mother↑,3
sugary,1
fishermen,3
etccch,1
technical,2
toebow,3
fisher_price,11
beeping,1
ghost_busters,2
dododododododododododo,2
returned,1
↑man,2
posh_spice,5
compare,3
choked,4
rastafarian,1
aware,5
viva,1
f↓un↑ny,3
cripples,1
prefers,1
deafened,1
crawls,5
alexander_gardens,1
windy_miller,2
rupert_bear,2
hydraulics,1
cummings,4
megan's,5
crocheting,1
knighted,4
⁎messy⁎,1
roared,3
whooppee,1
beverly,3
th↓ere's,1
fisherman,5
book-case,3
uncle_martin,6
aids,2
pongo's,2
carthorse,1
collyburn_riding_school,1
besh,2
drawing's,2
ferbus,2
anne_lisa,5
connected,2
damaged,2
creaky,3
0going,7
mr_tiger,2
starters,5
tailor,3
d↑addy's,1
tallahassee,8
sleeptime,6
scampi,2
world's,3
pokeman,6
imprecate,3
acre,1
bloated,2
crop,1
butties,5
leaders,2
berwho,3
referred,3
modeling,8
vidal_sassoon,2
all_around_the_garden,5
turn_arounder,1
juda,5
guest,3
ronald_mcdonald,2
chemical,2
rita's,4
duff,3
always,1
smear,1
timid,3
mmhhmmmmm,3
piggy'll,4
∆daddy's,2
philip's,1
spotlessly,2
d↑a,1
beaver's,2
good_friday,1
neela,2
bee'd,2
burps,6
smothered,2
fawn,1
farmer_field,1
early_learning,3
mr_quiet,3
taponi,4
auntie_marilyn,8
everybody▔,1
babies,2
kick-kck-kck-kck,1
pee_peed,1
twittwoo,4
batman_copter,4
iooked,3
tia,6
saint_vitus's,1
trashed,2
captain_coconut,1
elie,3
week,2
sane,1
beret,3
pindle,1
bamboo,3
yaboing,1
centre∆,1
the_tank,3
eva↑,1
howling,2
lincoln,3
gy,1
doinged,2
↑mud,1
bombing,1
a_clapa_apa_apa_apa_apa_apa_apa,1
mimi,2
r↓i↑ght,1
granddad_brian,4
overalls,11
rat_a_tat_tat,1
tusk,2
bridgie,1
kneels,1
strangle,2
ros,5
scarywary,5
friction,1
shots,3
mite,2
ah_duh,2
numba,1
speghetti,1
trots,2
did°,2
rose_marie,2
daddy_r,4
melemlemle,1
wards,1
yoboes,1
jumbo,5
lengthy,1
wheaties,2
↑⁎ice⁎,3
rises,5
samn,2
peep^peep^peep^peep,6
°mh°,3
s↑ilver,1
ironing-board,2
walnut,2
browned,3
°oho°,1
sturdier,1
wifebeaters,1
'ter,1
m_and_m,1
shutters,5
oh_oh_oh_oh_ohoho,2
sugar-puffs,3
buh_peem,1
grand-mother,1
morbid,1
exhibition,3
sausie,3
dear_zoo,1
touches,2
∆very,2
⁎↑you⁎,1
you⁎,4
matron,1
manes,2
bud,3
bower,2
blobs,4
o↓,1
traction,7
a_badl_bluh_blah_bluh,2
∆know∆,2
mixit,1
mon,2
vrmmm,3
g↓onna,3
reaction,4
inky_inks,2
aching,7
brrrrng,2
coochie_coochie_coochie_coo,3
house∆,3
bathingsuits,3
pardon,3
elephant'd,1
crooning,2
stuttering,1
scouts,1
b↓ow↑u,2
aaaahhhh,2
fatal,3
0come,5
papa'll,2
french_fries,2
huggy_monster,1
cello,4
sued,1
pronounce,10
out↓⁎,2
jackson,2
tram_engine,1
empy_toil,1
park_centre,2
caterers,1
warrior,1
witty,2
mrs_lyons,1
metalwork,1
leonard,1
psssh,3
clk_clk_clk_clk_clk_clk_clk_wooow,1
ringading,6
madcow,2
cr↓y↑,1
°like,4
revere,3
begun,1
colicy,1
brambles,8
hippo'll,2
squeaked,1
anohmhmhm,3
auntie_mavis,3
nananana,4
ay_ay_ay_ay,3
⁎wah⁎,1
cherryvalley's,1
payment,2
jum,3
dyu,3
fokker,3
paulin,2
↓that's,3
christmas_treat,1
cotton_place,1
rearranged,3
dishing,2
forbes,2
highland,1
↓yes⁎,2
photographer,1
lullaby,4
katrina's,2
persevered,2
mayhem,1
antrim,3
pearls,2
sickies,2
°don't°,2
gooby,3
baba'll,1
pointer,3
dick,8
earringing,2
trumpety_humpety,4
tumpt°,2
fax,3
chooing,1
ehha,1
foodi,2
whispered,4
francesca's,1
sambo's,1
lunch'll,2
hesitation,1
outing,1
delicately,1
clap_clap_clap_clap,1
pretzels,6
mild,6
legging,1
ahdahdahdah,1
diego,2
lifetime,2
intelligence,2
commanding,2
sliced,2
winker,1
dolphin'll,1
occasion,2
posters,2
attacks,2
fatigued,1
kick_kock,5
gutches,1
doctor_marx,5
empire_state_building,1
aluminum,1
radishie,1
amusing,2
lens,1
aaah,2
saliva,2
why↑,2
ehh,4
otter,7
heights,1
flicky,1
smudging,1
h↓o↑t,1
wh↑at's,2
whe,4
mr_duplo_man,3
rrrrr-whoo,3
clevey,2
brian's,2
prescriptions,2
rosemary_conley,3
quarrelsome,1
winnie_ther_pooh's,5
savaged,2
checks,4
bombom,2
hoped,1
sh'want,1
↓mm↑hm,2
unleaded,2
attendant,4
scooper,2
g∆et,2
percys,1
tooth's,2
°stop,1
gradl_adl,1
uhh_kididikidikidikidi,1
↑wants,1
operations,1
visited,2
auntie_emma,1
need,1
round_and_round_and_round_the_garden,1
blurgh,3
oohooh,2
minis,2
dyllis's,2
trample,3
adaptable,1
goi_goi_goi_goi_goi_goi_goi_goi_goi_goi,2
pickins,3
ow↑,2
sheeba,4
terrence,10
boulder,5
starlings,1
chopper,3
linkage,1
fergie'd,1
sssup,2
badgers,4
bluetack,7
daboo,2
dina's,2
completed,3
dads,2
numberplate,2
uncle_xxx,1
masport,2
tinge,2
0your,3
batman_helicopter,3
syllables,1
tracey's,4
mcnalley,1
↑nii,3
albert_camus,2
talk's,1
babiness,2
boston_common,2
improvise,2
baby_boo,7
lenses,3
donnie,1
clobbered,4
mr_perfect,2
keller's,2
sparrows,4
dobo,2
zoo's,1
raincloud,2
tossing,6
beeped,1
hallowe'en,2
army'll,1
occasionally,5
buttercup's,2
ovens,5
highway,1
o↓aw,1
car_car,2
sentimental,1
tr↓uth,1
this_is_the_way_the_lady_rides,1
dyyummy,1
backtofront,1
°filming°,1
cuckoos,2
thud,2
karaoke,2
recover,3
emma's,4
sacrifice,2
headmaster,1
b↓ow,2
tweet^tweet,5
grandma_jones,1
kerfuffle,1
caine,4
ou,5
swish_swish,2
santy,2
clouts,2
hhhhh,5
messenger,1
nan's,2
bra,1
relation,2
slidy,6
pretenty,2
nonlaying,2
ooh_ooh_ooh_ooh,1
tested,2
familys,3
owssshhh,3
becky'll,1
brows,1
↓girl,3
°yes,2
policewoman,3
samuels,1
porgy,3
tch-tch-tch-tch,3
moby,3
reeducate,1
bhhhenefit,1
necessary,1
twenties,3
tower_records,2
mhph,1
clutz,2
mailman's,1
scoots,2
morgan,1
pinstriped,1
daniel_lynch,2
beastie,1
bluff,1
sippers,1
∆sort,3
umnaow,1
whiskey,3
shale,4
missus_graham,3
starvation,3
c↓a↑r,1
mr_bounce,1
woodstock,1
⁎her,3
comber,2
meng,1
d↓rop,1
m▔,2
reality,2
amy_frances,3
approved,3
brains,3
elegigfant,1
chipped,3
pedantic,2
er↓,3
planning,5
hap,2
abacus,3
↑has,1
0so,2
grateful,6
∆feffo,2
mazie,1
subsequent,2
chris_mouse,5
sis,4
ababababababababab,1
bar_rar,1
grring,2
chappie,2
f↑ind,2
solution,3
worthy,1
gongas,5
shaun's,2
sandich,2
fanny,1
fairy's,2
car_gar,1
child'll,1
adventurous,2
england's,1
brrrrmmm,1
pemper°,3
pooh_bears,7
selves,3
mister_little's,2
redden,1
boka-boka,1
flapping,5
axel's,1
catapulted,2
mammamia,3
fiercest,2
↓pussy,1
queasy,3
poppies,1
goaling,4
stickybuns,2
store's,5
wo↓↑,1
unloading,4
d↑o,1
jungle_cub,3
scalextric,1
geffas,1
dawing,2
bzzzz,1
marleen,1
carryduff,2
aunty_shirley,6
mm↑hh↓mm,2
organization,2
badminton,2
yacking,3
evil,7
sharon's,4
nude,8
emmpphff,1
whau,2
atishoo,1
zooms,2
humps,5
doctor_lastname,6
fob,3
teppie,2
garden's,2
ephalant,2
captain_hooks,1
legwork,1
marny's,2
attitude's,1
⁎she,1
blunt,4
bo_peep,2
eh_gidigidigidigidigidigidigidigidi,1
doodoodoo,1
s↓ome▔,1
gaimi,1
swapable,2
talents,2
vroom^vroom,3
roadrager,1
bird↑ie,1
erum,1
then°,3
outlook,1
na,1
tank_engine,2
bob's,1
poorlies,2
radishes,2
pint,1
bopping,1
capsized,5
irn_bru,1
nines,1
⁎don't,2
it▔,1
misplaced,2
unlikely,5
shika_burds,1
go°,1
disasters,2
blue_hat_red_coat,2
oiling,5
turrets,4
cassie'll,2
at°,1
ginger_miller,4
colorform,1
nyang_nyang_nyang,1
tellys,1
bambi's,1
appreciated,1
↓dead,1
carrickfergus,1
edged,1
composer,2
aw⁎,2
leho,3
contrary,4
sels,2
punts,2
thirtys,2
mig_the_pig,2
fancys,3
zimmy,6
tattah,2
m↑↓↑↓,3
banner,2
jungle's,2
gabrielle's,3
fiftys,3
sustain,1
supernaturals,7
missus_mcdonald,2
knuckle's,1
commando,1
↓well↑if,2
wraps,5
eddie_the_elephant's,1
sunny's,1
goldilock,2
tassel,1
footballs,4
brantub,2
guards,4
ate⁎,1
energetic,2
techniques,3
shoap,1
peters's,1
↑xxx,1
blue_peter,6
preted,1
biscuit°,2
batter's,2
⁎hell↓↑o⁎,1
jangly,2
element,1
topic,2
gloria'd,2
∆who,1
dwarves,4
adorable,4
shaddy,3
cats',1
vocalisation,2
peugot,2
glowing,1
tyrannosaur's,1
sista,1
↑h,3
frenchfries,1
workbench,1
lady'd,1
suzy,2
streaks,6
buildermen,1
missis_bunny,1
°tutting,1
now's,1
al↓right,1
↑holiday,2
sh°,2
curve,5
fail,2
tog,1
↑if,3
pocahontas's,1
school'll,2
whish-whish-whish-whish,1
real_estate,2
a-goo-yeah,1
pings,2
hhmm°,2
awf,1
⁎ehuu⁎,1
splish^splash,1
ems,2
↑⁎say⁎,1
idiots,3
dee-dee-dee-dee-dee,3
travels,3
pecka_pecka_pecka,2
insubstantial,1
radiant,2
squirty,1
playroom's,3
ticka-ticka-ticka,1
h↓u,2
sea-lion,1
sirree,1
moany,1
tiklewinkle,2
parachuters,1
wuah_wah,1
wana,2
no_hands,1
farthing,1
°jum,1
buh-buh-bah,1
mothers_day,3
uncle_tony,6
mary_lastname,1
birdy,6
slobbering,3
potential,2
milkchurn,2
mahogany,1
polynesian,3
boarding,4
∆there's,1
do∇,1
op,4
man_village,2
hi_dee,7
mary'll,1
pickles,4
sole,1
mica's,1
creme,1
wrestle,1
caiinie,1
°jus'°,1
⁎how⁎,2
weakness,1
howdie,1
antiquated,1
advantage,3
knowo,1
will,2
ruh-ruh-ruh,1
tiddly-winks,2
diagonally,1
nest's,1
mehhhan,1
mr_askey,1
cause,2
man_man,1
bennet,1
swipe,2
mr_rush,3
dea,1
miss_america,2
x-rayed,1
grasp,3
ahhh_yi_ay_ay_ay_ay,1
pegleg_pete,3
reprint,1
tawny,1
lorries,8
kai,1
∆ain't,1
blower,1
oi_oi_oi_oi,1
pastas,2
aiming,3
locomotives,1
gribbetgribbet,2
rainbow's,3
blockbox,1
who'm,3
jibberjabber,5
adamsapple,1
and_the_dish_ran_away_with_the_spoon,1
knitted,4
care_bear,2
⁎all⁎,1
easton,3
vintage,1
bridlington,2
▔e▔,1
slack,2
hoof's,1
thaws,1
senstive,1
kinder_egg,3
↓ttle,1
childrens,2
ghostbusters,2
added,1
racing-car,1
haay,1
°hm,3
to,2
tiara,1
mike_mechanic's,1
unwhated,1
°u,2
xxxxxxxxx,3
budget,3
reverend_mc,2
m↑m↓m,4
thomas_man,3
n↑↓o,1
tooty,1
∆yea∆,1
cures,1
spoiled,11
bunners,3
eh-eh-eh,1
eeya's,1
cameraing,1
lois,2
insides,5
↑⁎shi⁎ning,1
crumply,2
what,1
ga-ga-ga-ga-ga-ga-ga-ga,1
mcgregor,9
heathrow,2
⁎yum,1
brumm^brumm^brumm^brumm^brumm^brumm,2
↑egg,2
range,2
wheeled,3
hyde_park,4
joojoo,2
ermintrude's,1
mr_bent,2
sweed,3
ada_ada,1
showroom's,2
droop_doop_doop,1
o↓↑↓oh,2
nai,2
temper_temper,3
sank,2
ups↓et°,2
talullah,2
eshe,2
process,6
mister_keeper,1
na↓ah,3
piggledy,2
stamped,3
sixday,1
mister_monkey,2
shopkeeper's,1
somerville,2
thoomas,1
enjoyment,1
four_black_puppys,2
mound,1
tutu,1
rubbishbin,1
°yeah,4
bursted,4
lazed,2
m∆yum,1
lovely▔,2
sod,3
andy_lastname,4
weekend's,4
connie,1
inn,3
∆°alright°∆,2
sickness,3
vicar's,1
car'll,5
terribletwos,1
whiff,1
naughtiness,2
eloise,3
didididi,1
rolly_poly,2
jj,3
snots,2
worries,4
e↑,2
epidural,5
terradons,4
panjo,5
uncle_peter's,1
hated,1
topstreet,1
chitty,3
cheekiest,1
⁎we,1
reeking,4
scarper,1
sky_dart,3
radl_dadl_dadl,2
peabody,4
we°,3
trouserless,1
mithering,2
freddies_farm,1
darlene's,3
poor_poor,3
rope's,2
rarararararar,1
capitol,2
↑hhh,3
agh-ba,1
bluped,1
detectives,1
orphans,2
bile,2
tiniest,2
robby,1
spreader,2
ishhhn't,3
ang-ang-ang-ang,2
journeys,2
liberty_bell,4
old_king_cole,2
unconscious,2
wheelhouse,2
nerah,3
∆hhh,2
peculiarly,1
laura's,4
naumum,2
symphony,2
↑n,2
any_old_how,1
live_and_kicking,2
kenneth's,4
bree↓,1
cracker_jack,3
owen,2
arhhh,1
montbretia,1
migh,2
⁎m↑numa⁎,1
↑here,3
owa,1
l↓a↑ter,1
bun's,1
dilantuba,2
clumps,1
special_k,1
gas_gas,3
psychic,1
cocktail,6
miller,2
email,3
xxxxx°,6
soy,3
fusspot,1
brokly,1
lighted,2
again↑,4
droah,1
liam,1
sweethearts,1
washington's,1
puddle_ducks,4
farmer_grey's,1
released,2
armful,2
squeekey,3
eya☺,1
strings,7
°do,2
⁎da⁎ddy,1
yolanda's,4
uhc,2
nge,4
▔oh▔,1
cheryl's,2
cobs,2
bobyes,1
∆shoes∆,1
remained,1
runners,2
sitar,3
faintest,3
⁎↑huh⁎,1
tab,6
↑girl,1
⁎flan⁎,1
aw↑↓,2
translate,1
antiques_roadshow,1
murdered,2
elastoplast,3
granny_mcateer's,4
somersaults,2
oxxx,2
flowery,2
clk-clk-clk-clk-clk,1
dirty∆,2
shocker,4
awun,1
trumps,1
gooda∆,1
painfully,1
streamline,2
englandton,2
darlene,6
dashing,1
doneun,2
dah,6
humptyz_dumpty,6
powerbike,2
gayle,3
mar,3
plerplerpl,2
clownies,1
hazy,2
one,2
threaten,1
jake_the_peg,3
dieting,3
traitor,1
°ding,3
jacketpotato,2
jack'll,2
⁎beans⁎,1
microlite,1
signing,1
sam_i_am,2
hot_wheels,2
upsie,1
d↓arlin,1
∆think,2
recci,2
atechoo,5
googoogaga,3
u↑h,5
fulltime,1
cover_bag,1
beaten,2
risotto,3
eardrums,1
mister_muscle,1
jabbering,4
mortimer,1
mr_wobbly,2
paddington's,1
khum,1
spop,2
marie's,6
↑cutting,2
carved,1
boobies,6
raths,2
gelophone,2
shouting's,2
innkeeper's,2
cleaner's,4
beirut,1
rally_cat's,1
wakie,5
↑pardon,1
blablablablablablabla,2
tv's,1
plasterboard,3
deluxe,1
rosebushes,1
stated,2
partly,1
↓thank,2
wishful,1
mafia,3
newark_castle,1
squabble,1
resolved,1
binge,2
beryl,1
↑tella,1
eastenders,2
insoles,1
beard's,1
mudbath,5
↑want,1
scotsman,1
mousy,1
ahh^phroooo,1
chaos,1
bink,2
⁎lo↓↑okay⁎,2
quail,2
isaac's,2
nut↑ea,2
bowing,6
cockadoodledoo,2
tuba,4
forest's,1
leftovers,2
babysitter,2
↑camera,1
mister_funny,2
↓one,2
saturday's,3
doo_doo_doo_doo_doo_ah,3
idiot,4
confront,1
bambam,1
my_first_dictionary,1
hogging,2
tortilla,1
°∆just,2
so_so,3
estate,1
expertise,2
weeny,1
rage,3
lanky,1
boka,1
stacked,3
these're,1
moped,1
hemmed,2
adam'll,2
karate,1
honeybunch,1
artists,1
m↑↑a↓me,2
entered,1
dillon,3
olive,5
grovesmount,1
bub,1
coffee'll,1
forest_fan,1
hha°,1
scrappy,2
cubba°,2
spindles,1
anatomically,1
↑ub,1
eric,2
might°,2
jellies,3
ter,1
taperecorders,1
ivan,1
minniez_mouse,2
simeon,8
flirty,1
insistent,2
margareta,1
0be,2
shuffled,2
say,1
▔h↑e↓y▔,1
commendable,2
flips,2
kanga's,1
gah,3
bracer,1
towel's,3
swung,4
pamela's,1
lanes,2
decorat,1
ibiza,5
admiral_akbar's,1
skater,2
'ome,2
hans,7
°what,1
spearmint,2
vacations,3
ev↑a,1
↑talk,3
↓i,3
teletubies,2
phrooo,3
washing-machine,3
meh_meh_mem,2
smoothly,1
bath°,2
aunty_jane's,3
impressions,7
↑°car°,1
keynes,2
biggies↓∇,2
man,1
mr_vet,2
do'n,1
°posh°,1
doesnt,1
↑mi⁎eow⁎,1
knitter,1
yar,1
trimming,3
darl,3
informally,1
flexible,3
konka,5
hairy_hat,1
colours,9
trapping,4
splodge,1
unpacking,3
macduff's,2
elfie,1
assumed,2
can's,2
idea°,1
noot,1
wrecks,1
bb,1
rollie_pollies,1
doo↑↓,1
panels,1
↑xxxxx,1
aunty_nicole,1
heads_shoulders_knees_and_toes,1
pen's,2
victory,1
°sniff°,1
teas,5
collin,3
picker,1
wiggleworms,1
↑care,3
crackers°,2
clio,3
mummy,1
surey,3
tedious,3
tubes,1
lauran,1
jackets,3
mama_peggy,2
mobiles,1
ehye,1
tick_tick_tick_tick,1
roadset,2
remembers,4
unicycle,1
ow-ow-ow-ow-ow-ow-ow,2
trit^trot,5
▔what▔,2
dropsy^topsy,1
huts,7
chica,3
bed→,1
johnny_on_the_spot,1
pokey,4
uumow,2
nnanye,1
u°,1
harassing,3
nalright,1
morrisons,5
brollies,3
gribbets,1
pads,3
gp,3
tumpety_humpety's,1
oo°,2
hot°,2
silverware,2
↑funny,4
ume,1
chime,4
eyeful,2
frances_ford_popular,1
fleecy,1
paprika,1
physically,5
streaking,1
ribs,3
bababababababap,4
deebee,1
pungba,1
vanished,4
clout,1
rinny's,4
↓going,4
mak,2
baby_bear,2
hissing,3
madams,1
chchchchch,1
shrinked,1
shines,3
°doe°,1
toesies,2
mentally,2
hifi,2
row_row_your_boat,1
compartment,2
aunty_kate,3
curlie,3
edition,1
transplant,1
glut,1
dawes,1
frank_cat,4
p↑ark▔,2
james_len,3
obvious,2
motor-bike,1
g↑ood,1
ump,1
buggsie,2
eggplant,2
dwell,1
sicker,1
anus,2
funnelless,2
scamper,4
lee_lo,2
hoi,1
addy,2
blablablablablabla,1
merryl,2
wa⁎,1
fussy↑,1
pocahontus,1
icelolly,3
kaykahkah,1
b↓o↑wl°,1
chootie,1
cardigans,4
teases,2
emeheh,2
dearer,5
lack,2
on°∆,1
↑childen,2
charged,7
toddler_group,2
⁎look⁎,1
stuarty,2
logical,1
hopalong_bill,1
this°∆,1
tourist,1
abbeylands_nursing_home,1
mrs_nosey,1
justin's,1
inst↓ant⁎,2
dahdahdahdee,1
jo_anna,1
te,8
zog_the_pig,3
oner,1
gifted,2
uggle,2
psss,4
time's,7
vidal_sasoon,1
mooo,4
lid'll,1
⁎ella⁎↑,1
cutcutcut,2
tales_of_the_riverbank,1
noen,1
gulian,1
grounds,4
chained,1
oily,1
bally,1
d↑o↑in,1
laiby,2
stranmillis,1
mouse's,3
peter_and_the_wolf,1
ion,1
pandabears,1
staker,3
a-boo,3
managers,1
dukes,1
alap,2
blubbb,1
beautifulest,1
speaker,5
universal,1
little_brumm's,1
°m↑↓°,3
↑pyong,2
heffalump,2
cerisie,1
oh⁎,1
∆some∆,1
satsumas,3
charms,1
health_visitor,2
big_edwards,1
yesterday↑,4
haa,3
squeaky^squeaky,1
environment,3
animals_of_farthing_wood,3
mm↑hhmm↓mm,4
randolph,1
bic,3
showroom,2
fay,2
put_put,2
↑concert,2
can't_tell_boy,1
jay,2
sadbh,7
total,5
twitching,1
do°,1
yow,3
clk_clk_clk,3
m↓↑w,1
rinsing,2
rah,2
rupert_the_bear,1
'sat,5
huh_budgi_budgi_budgi_budgi,2
↓yeahrs,1
hotspur,2
kentucky_fried_chicken,2
hee-hee,1
amy_f_r,1
ewa,1
umpty_dumps,1
laun,2
hurtsing,2
picasso,3
prime,1
na-na-na-na-na-na-na-na,2
doesnae,1
reports,1
white⁎,1
armies,2
s↑and↑wich,1
flicker,3
hobo,4
shedding,3
grandpa_pete's,1
angle,5
quotes,1
whoy,1
responded,2
↑three→,1
i'n,2
glenford_primary,2
nesess,2
fermanagh,1
permanently,5
modda,1
▔all,1
cloppity,3
∆white∆,2
ah↓,1
dbldbldbl,2
trainpoos,2
kinking,2
↓money,2
tootoot,2
reasoned,2
toby_tall,1
boy°,2
yumm↑y,2
nicks,2
shaving-cream,1
healed,6
adaptor,1
tabby_kitten,1
goodygoodygoody,1
⁎moo⁎,2
nineday,1
d'op,4
complaints,1
poa,1
y↑ou,3
billybilly,2
cocopop,1
seedless,3
singer_test,3
urmentrude,1
sackcloth,1
ticktocks,2
°ge,2
meadows,6
toolbag,4
aldermaston,1
rararararararar,2
weekly,1
strolled,1
guidelines,2
appreciative,2
backdoor,1
approach,4
wonga,3
messiest,2
coming→,1
stabbing,1
slide's,3
sealion,3
aunties,1
tippytoe,2
masterbath,4
withstanding,1
shunted,1
fishpond,2
advertised,2
zebracrossing,2
encouraging,1
∇a,2
whistle's,1
☺oh,1
bread↓,1
wiggly_waggle_scarecrow,1
⁎bir⁎,2
pretend,1
schedule,1
toilet↓,1
friday_tieday,1
new_york_city,1
muffins,2
joy's,1
barbars,2
swill,1
n↑a↓na,1
↑afaa,3
lul,4
divorced,2
gonk_gonk,2
furthest,1
sirens,1
salesman,4
grandma_doris's,6
freshest,1
sympathize,2
pullout,1
pun,2
granny'll,1
interrupt,3
bounc,1
rapunzil,3
↑whose,1
twine,1
digigidididi,3
⁎milk⁎,1
yellowy,4
loudspeaker,2
cocopops,4
arrangement,2
conditions,2
litterbug's,2
end's,4
blablablablablablablabla,2
jordan's,6
adidas,4
comma,3
commission,3
lazily,2
christas⁎,2
streamlined,4
dahhing,1
peu,2
hooted,1
ha°,4
harrassed,2
cleo's,1
lopsided,4
bwa,1
dino,4
flattens,4
videotape,4
journal,1
missus_mckeever's,2
intit,1
b↓dwm↑°,2
tugboat,4
dot's,1
geh,3
emilys_trousers,1
greener,1
∆porridge∆,1
priest,4
sna⁎oh,1
corr's_corner,1
↑dirty,1
bargaining,5
goid,1
sugarbowl,1
pardons☺,3
sunshade,1
crouw,3
↑um,1
toothies,3
mudguards,2
stickle_bricks,1
green's,2
higgledy_piggledy,1
karina,2
ta-ta-ta-ta-ta-ta-ta-ta-ta-ta,2
rhododendrons,1
cargo,4
little_red_riding,1
chair∆,1
cookery,3
nehy,1
minny,2
salute,3
cutlers,1
nummys,3
'k↓y↑,3
tam,2
sequence,1
↓i↑,2
whitwells,2
blancmanges,1
hawaiian,2
enclosed,3
building's,2
↓ba↑by,1
articles,1
le_mon,1
o'clock's,1
